Text,label
لام ىعجبنىلا احبة,0
عندك مشكله ماتعرف انجليزي لايوجد حل جاري مسح البرنامج لانه لايحترم المستخدمين,0
احلى برنامج طلبات سريعين واحب التقيمات واحب العروض واحب سرعة الرد والتطوير,1
تطبيق رااائع ومفيد,1
انا حملته وادخلت البيانات كلها صحيحه وللاسف لايقبل الدخول,0
خدمه زى الزفت وسواقين زباله ومش فاهم ازاى مفيش رقم لخدمه العملا,0
تميس بالجبن,0
التطبيق إلى قبل افضل,1
ممتاز شكرا صاحب التطبيق,1
يجنننننننن,1
جميل وطلبات هوا بطلي,1
لايوجد توصيل في المكان الذي اريده,0
مافيه منطقه نجران,0
تطبيق ممتاز من دون أي تأخير,1
شكران طلباتي خدمتكم رائعه جدا,1
تجربتي بالاردن انا كان تقييمي عالي للبرنامج وكنت انصح الناس ينزلو بس للاسف قررت امسح التطبيق لانو عند اول مشكله بتراسل مع الشركه ولم اجد حل لمشكلتي,0
لماذا صور غير قابله للتكبير,1
التواصل الجيد مع الفريق يجعل العمل أكثر سلاسة وفعالية,1
موقع الشركه بطيء كالسلحفاه والتطبيق ابطء كحيوان الكسلان,0
تعالو,1
Wow good,1
برنامج صار فاشل بعد ما تطلب يخصمو منك المبلغ تنتضر اكثر من ساعه يجيك اتصال من المطعم أو البقاله انه تم الغاء طلبك خدمه زباله مع الأسف ما تستاهلو حتى سالب نجمه,0
ويد حلو كل شيء عجبني في طلبت,1
جدددددددا راع احسن من كريدج,1
مرا حلو او سهل لطلبات اشكركم على التطبيق,1
قمت بطب وأخذ من الحساب المبلغ كامل وسلم طلبي للشخص آخر وقال أني سلمت طلبك وخدمة العملاء يقلون كلم المطعم خدمة سيء جداااااااااااا حسبي الله ونعم الوكيل,0
جامددددددددد,1
كز،،،كظه؟ ك؟نج,0
الأفضل المفضل يوفر الوقت والجهد,1
تاخير كل طلبيه طلبتها اذا طلبك بيوصل بنص ساعة عندهم يصير ساعتين,0
سعر التوصيل معقول,1
اتمنى تزيدوا خانه وضع اللوكيشن,1
حسن در,1
اكل مسمم وحرميه منصحش بتنزيله,0
صلوا على النبي انا بالمدينه طلبت ولايومي هذا ماشفتهم بعدين المفروض يكون خيارات اكثر بالمطاعم الموجودة بالمدينه,0
الموظفين مش لابسين الماسك وبعض العملاء ولما طلبت من الموظف يقولهم يلبسوا الماسك قال انا مش الامن وبعد نصف ساعة طلع الامن يقولهم يلبسوه مفيش اى احساس بالمسؤولية,0
مع الشعب,0
ارجو وضع خانة تحديد المشروبات وبعض الاصناف في بعض المطاعم,1
حظرو حسابي وسحبو دينار بلا سبب فاشلين,0
لزم اروح الفرع شكرآ,1
ليه مفيش توصيل للمنيب,0
مش راضى يفتح بيقول فى تحديث,0
أسوأ ابلكيشن تعاملت معه في حياتي أنصح الجميع بالبعد عن هذا البرنامج لم يتم توصيل الطلب أيضا تم اضاعت كود الخصم جنيه الخاصة بأول طلب انصح الجميع بالبعد عن هذا البرنامج تم التواصل مع خدمة العملاء الخاصة بالابلكيشن لم يحلوا المشكلة,0
تجربة ممتازه والتوصيل في وقت منطقي ومقبول شكرا,1
جداً جميل يوصل الطلب بالوقت الصح,1
بطيئ جدآ,0
ZG face,0
تطبيق حراميه يا جماعه عروضهم كلها فيك بيضحكو علينا يديك خصم جنيه يحطلك حد ادني للطلب جنيه يعني بصراحه بقيتو مقرفين اسعار الحاجات عندكو اعلي من الأسعار فالحقيقه بكتير جدآ,0
والله احسن تطبيق في العالم لطلب الطعام أنصحكم نزلوة,0
تطبيق فاشل والله واوقاتو كذابه,0
دايما مثال وجدارة الله يقويكم,1
رائع يكفي انهم قلدوك في العالم العربي فأصبحت انت صاحب الريادة,1
حلوة جدا جدا جدا,1
خدمة ممتازة وباص نظيف,1
انصح بعدم تحميل التطبيق برنامج مش بيطلب اوردرات واجي اكلم الدعم يقولي اتاكد انك محدث التطبيق حاجه زباله محدش يحمله,0
طبيق وحش وحرامي والله اخد فلوسي ومش راضي يرجعها كل دة عشان طلبت استعادة للفلوس وقالولي هنراجع المشكلة ونكلمك خلال فضلنا كتيررر ومحدش لا رجع الفلوس ولا حتى حد عبرنا بمكالمة يفهمنا السبب حسبي الله ونعمه الوكيل فيهم دة حتى الطلب اللي رجع الفلوس بسببة مجالناش اشعار انه اتلغى وفضلنا مستنين ساعتين وقالولنا ان الطلب وصل منهم لله انا غلطان اني اشتركت معاهم,0
Okk,1
رجاء الكل ينتبه من الشركه دي انا تمت سحب مبلغ درهم من البطاقه من غير ما اطلب شي ودي تاني مره تحصل معايا في خلال شهور وحاولت اتواصل معاهم ومافي اي فايده ولما قدمت شكوي اول مره في حمايه المستهلك اتصلو عليا وجاري تقيم شكوي وفتح بلاغ فيهم ياريت ماحد يسيب بطاقه البنك علي كوقع طالبات نصيحه لوجه الله,0
لا يوجد قسائم شرائيه,1
من افضل وافخم التطبيقات انصحكم بتجربته,1
صراحه حبيت,1
عطيته أربع نجمات لانه اشويه المطاعم غاليه,1
شكراً على تعاملكم الفاشل وتأخير في الطلبات وعند الاتصال عدم الرد على العملاء اوقاتكم ليست دقيقه وسوف اقاطع برنامجكم الفاشل كل العائله والاصدقاء سوف احدهم عن فشلكم بالطلبات وعدم الرد على العملاء لساعات من الاتصال والانتظار وللمره الثانيه شكراً على فشل خدمتكم للعملاء وفشل بدالة الاتصال، اتصلت اكثر من مرات ولا يوجد رد,0
التزام دائم من جميع السائقين بالمواعيد ونظافة السيارات,1
اروع وأسهل برنامج طلبات,1
خدماتهم ممتازة,1
مفيش أحلى من كدا,1
جيد بس مشكلته اللغه تقف عائق,0
اتمنا يكون مافي رسوم للتوصيل,1
برنامج جميل جداً جداً يستحق خمس نجمات,1
ربطت كارت ميزة بنك مصر بالمحفظة بعد كده جيت ضغطت علي اشحن محفظتك لم يعمل الكارت مكتوب لا توجد طريقه دفع مع أن الكارت مربوط بالمحفظة ارجو حل المشكلة في اسرع وقت,0
عەمری خۆت بەرنامەتان نەمینی بێبەخلاقینە نەتوانن کێشەیەکی بچوک چاک بکەن له تەلەبات مارت لەسوشێال میدیاش هەر مەعتی خۆتان ئەکەن بەس بەرنامەش نیە زیاترلەرۆژە نامم بۆ ئێمەلەکەتان ناردوە جواب نادەنەوە لەجیاتی ئێوە بم ئەوەندە سوک دەکرێم بەرنامەکە ریمۆڤ دەکەم سوکو رسوا,0
ولكن ديروبالكم من الكي نت، ممكن تدفع والمطعم يلغي طلبك، فتكون دفعت على الفاظي,1
علي فكره انا واخد التعليق سكرين شوت وهنزله تاني وهفضل وراكم علشان المعامله السيئه بتاعتكم دي وهشهر بيكم طالما دي المعادله,0
اية الارف دة تقول ادخل المحافظة ندخل المحافظة تقولو حدث خطأ حلو مشكلتكم قبل ما تنزلو البرنامح مش فاهمة اية ااخطأ في ادخال المحافظة,0
لا يوجد خدمه عملاء ابلكيشن زفت يتم الغاء الاوردر دون الرجوع للعميل,0
وش ذا التطبيق لازم تطلب وجبتين ولا مافي طلب على زق انتو وتطبيقكم,0
تجربه حلوه كثير وخدمه حلوه استمرو,1
ليت تزيدون عدد المطاعم وخيارات اكثر,1
يوجد مشكله في التطبيق,0
غير مريح يتاخر والمفروض باللوكيشن عرف الموقع بدون وصف,0
تطبيق يستنزف سائقيه,0
تطبيق سيئ جدا طلبت أوردر بعد ساعتين نصف الكول سنتر لغى الاوردر,0
غالي جدا والمصيبة بكتب التوصيل مجاني هو ماخذ اعلى من التوصيل في الطلب نفسه غير عن التاخير واللاحظات الي بتكتبها في الطلب ما حد بهتم فيها والطلب من البقالة كثير مرات يجي ناقص والاشياء الباردة تكون نار او سايحة,0
